date,symbol,transaction_type,qty,entry_price,initial_sl,entry_time,exit_price,sl_hit,pnl,sl_hit_time,sl_type
2024-01-01,NIFTY04JAN2421500CE,SELL,150,287.1,344.52000000000004,2024-01-01 09:15:00,260.4,Yes,4005.0,2024-01-01 15:30:00,Trailing
2024-01-01,NIFTY04JAN2421500PE,SELL,150,45.0,54.0,2024-01-01 09:15:00,29.95,Yes,2257.5,2024-01-01 15:30:00,Trailing
2024-01-01,DAILY_TOTAL,,900,871.2,1045.44,,728.0,,21480.0,,Trailing
2024-01-02,NIFTY04JAN2421700CE,SELL,150,140.0,168.0,2024-01-02 09:15:00,59.2,Yes,12120.0,2024-01-02 15:29:00,Trailing
2024-01-02,NIFTY04JAN2421700PE,SELL,150,84.25,101.1,2024-01-02 09:15:00,104.45,Yes,-3030.0,2024-01-02 15:29:00,Trailing
2024-01-02,NIFTY04JAN2421900CE,SELL,150,44.3,53.16,2024-01-02 09:15:00,14.35,Yes,4492.5,2024-01-02 15:29:00,Trailing
2024-01-02,NIFTY04JAN2421900PE,SELL,150,189.55,227.46,2024-01-02 09:15:00,258.5,Yes,-10342.5,2024-01-02 15:29:00,Trailing
2024-01-02,NIFTY04JAN2421500CE,SELL,150,299.35,359.22,2024-01-02 09:15:00,184.55,Yes,17220.0,2024-01-02 15:29:00,Trailing
2024-01-02,NIFTY04JAN2421500PE,SELL,150,23.0,27.599999999999998,2024-01-02 09:15:00,30.7,Yes,-1155.0,2024-01-02 15:29:00,Trailing
2024-01-02,DAILY_TOTAL,,900,780.45,936.54,,651.75,,19305.0,,Trailing
2024-01-03,NIFTY04JAN2421600CE,SELL,150,108.0,129.6,2024-01-03 09:15:00,20.4,Yes,13140.0,2024-01-03 15:29:00,Trailing
2024-01-03,NIFTY04JAN2421600PE,SELL,150,65.5,78.6,2024-01-03 09:15:00,110.7,Yes,-6780.0,2024-01-03 15:29:00,Trailing
2024-01-03,NIFTY04JAN2421800CE,SELL,150,24.0,28.799999999999997,2024-01-03 09:15:00,2.0,Yes,3300.0,2024-01-03 15:29:00,Trailing
2024-01-03,NIFTY04JAN2421800PE,SELL,150,209.95,251.93999999999997,2024-01-03 09:15:00,292.55,Yes,-12390.0,2024-01-03 15:29:00,Trailing
2024-01-03,NIFTY04JAN2421400CE,SELL,150,232.5,279.0,2024-01-03 09:15:00,128.0,Yes,15675.0,2024-01-03 15:29:00,Trailing
2024-01-03,NIFTY04JAN2421400PE,SELL,150,17.0,20.4,2024-01-03 09:15:00,19.45,Yes,-367.5,2024-01-03 15:29:00,Trailing
2024-01-03,DAILY_TOTAL,,900,656.95,788.34,,573.1,,12577.5,,Trailing
2024-01-04,NIFTY04JAN2421600CE,SELL,150,32.05,38.459999999999994,2024-01-04 09:15:00,58.5,Yes,-3967.5,2024-01-04 15:29:00,Trailing
2024-01-04,NIFTY04JAN2421600PE,SELL,150,72.0,86.39999999999999,2024-01-04 09:15:00,0.05,Yes,10792.5,2024-01-04 15:29:00,Trailing
2024-01-04,NIFTY04JAN2421800CE,SELL,150,1.9,2.28,2024-01-04 09:15:00,0.05,Yes,277.5,2024-01-04 15:29:00,Trailing
2024-01-04,NIFTY04JAN2421800PE,SELL,150,200.55,240.66,2024-01-04 09:15:00,141.25,Yes,8895.0,2024-01-04 15:29:00,Trailing
2024-01-04,NIFTY04JAN2421400CE,SELL,150,168.0,201.6,2024-01-04 09:15:00,258.25,Yes,-13537.5,2024-01-04 15:29:00,Trailing
2024-01-04,NIFTY04JAN2421400PE,SELL,150,14.7,17.639999999999997,2024-01-04 09:15:00,0.05,Yes,2197.5,2024-01-04 15:29:00,Trailing
2024-01-04,DAILY_TOTAL,,900,489.2,587.04,,458.15,,4657.5,,Trailing
2024-01-05,NIFTY11JAN2421750CE,SELL,150,118.0,141.6,2024-01-05 09:15:00,94.2,Yes,3570.0,2024-01-05 15:28:00,Trailing
2024-01-05,NIFTY11JAN2421750PE,SELL,150,129.5,155.4,2024-01-05 09:15:00,115.7,Yes,2070.0,2024-01-05 15:28:00,Trailing
2024-01-05,NIFTY11JAN2421950CE,SELL,150,40.0,48.0,2024-01-05 09:15:00,28.95,Yes,1657.5,2024-01-05 15:28:00,Trailing
2024-01-05,NIFTY11JAN2421950PE,SELL,150,262.3,314.76,2024-01-05 09:15:00,254.4,Yes,1185.0,2024-01-05 15:28:00,Trailing
2024-01-05,NIFTY11JAN2421550CE,SELL,150,242.0,290.4,2024-01-05 09:15:00,221.1,Yes,3135.0,2024-01-05 15:28:00,Trailing
2024-01-05,NIFTY11JAN2421550PE,SELL,150,54.4,65.28,2024-01-05 09:15:00,42.15,Yes,1837.5,2024-01-05 15:28:00,Trailing
2024-01-05,DAILY_TOTAL,,900,846.2,1015.44,,756.5,,13455.0,,Trailing
2024-01-08,NIFTY11JAN2421700CE,SELL,150,122.15,146.58,2024-01-08 09:15:00,36.3,Yes,12877.5,2024-01-08 15:30:00,Trailing
2024-01-08,NIFTY11JAN2421700PE,SELL,150,94.4,113.28,2024-01-08 09:15:00,219.0,Yes,-18690.0,2024-01-08 15:30:00,Trailing
2024-01-08,NIFTY11JAN2421900CE,SELL,150,38.25,45.9,2024-01-08 09:15:00,10.55,Yes,4155.0,2024-01-08 15:30:00,Trailing
2024-01-08,NIFTY11JAN2421900PE,SELL,150,218.75,262.5,2024-01-08 09:15:00,393.2,Yes,-26167.5,2024-01-08 15:30:00,Trailing
2024-01-08,NIFTY11JAN2421500CE,SELL,150,258.95,310.73999999999995,2024-01-08 09:15:00,108.55,Yes,22560.0,2024-01-08 15:30:00,Trailing
2024-01-08,NIFTY11JAN2421500PE,SELL,150,28.9,34.68,2024-01-08 09:15:00,92.05,Yes,-9472.5,2024-01-08 15:30:00,Trailing
2024-01-08,DAILY_TOTAL,,900,761.4,913.68,,859.65,,-14737.5,,Trailing
2024-01-09,NIFTY11JAN2421650CE,SELL,150,75.35,90.41999999999999,2024-01-09 09:15:00,43.0,Yes,4852.5,2024-01-09 15:29:00,Trailing
2024-01-09,NIFTY11JAN2421650PE,SELL,150,96.95,116.34,2024-01-09 09:15:00,130.9,Yes,-5092.5,2024-01-09 15:29:00,Trailing
2024-01-09,NIFTY11JAN2421850CE,SELL,150,21.05,25.26,2024-01-09 09:15:00,8.85,Yes,1830.0,2024-01-09 15:29:00,Trailing
2024-01-09,NIFTY11JAN2421850PE,SELL,150,255.0,306.0,2024-01-09 09:15:00,299.35,Yes,-6652.5,2024-01-09 15:29:00,Trailing
2024-01-09,NIFTY11JAN2421450CE,SELL,150,193.0,231.6,2024-01-09 09:15:00,147.0,Yes,6900.0,2024-01-09 15:29:00,Trailing
2024-01-09,NIFTY11JAN2421450PE,SELL,150,35.1,42.12,2024-01-09 09:15:00,39.0,Yes,-585.0,2024-01-09 15:29:00,Trailing
2024-01-09,DAILY_TOTAL,,900,676.45,811.74,,668.1,,1252.5,,Trailing
2024-01-10,NIFTY11JAN2421550CE,SELL,150,82.65,99.18,2024-01-10 09:15:00,130.75,Yes,-7215.0,2024-01-10 15:29:00,Trailing
2024-01-10,NIFTY11JAN2421550PE,SELL,150,93.0,111.6,2024-01-10 09:15:00,16.9,Yes,11415.0,2024-01-10 15:29:00,Trailing
2024-01-10,NIFTY11JAN2421750CE,SELL,150,17.0,20.4,2024-01-10 09:15:00,17.6,Yes,-90.0,2024-01-10 15:29:00,Trailing
2024-01-10,NIFTY11JAN2421750PE,SELL,150,249.95,299.94,2024-01-10 09:15:00,102.0,Yes,22192.5,2024-01-10 15:29:00,Trailing
2024-01-10,NIFTY11JAN2421350CE,SELL,150,218.9,262.68,2024-01-10 09:15:00,317.05,Yes,-14722.5,2024-01-10 15:29:00,Trailing
2024-01-10,NIFTY11JAN2421350PE,SELL,150,25.0,30.0,2024-01-10 09:15:00,2.35,Yes,3397.5,2024-01-10 15:29:00,Trailing
2024-01-10,DAILY_TOTAL,,900,686.5,823.8,,586.65,,14977.5,,Trailing
2024-01-11,NIFTY11JAN2421700CE,SELL,150,55.0,66.0,2024-01-11 09:15:00,0.05,Yes,8242.5,2024-01-11 15:29:00,Trailing
2024-01-11,NIFTY11JAN2421700PE,SELL,150,40.0,48.0,2024-01-11 09:15:00,53.3,Yes,-1995.0,2024-01-11 15:29:00,Trailing
2024-01-11,NIFTY11JAN2421900CE,SELL,150,2.5,3.0,2024-01-11 09:15:00,0.05,Yes,367.5,2024-01-11 15:29:00,Trailing
2024-01-11,NIFTY11JAN2421900PE,SELL,150,201.3,241.56,2024-01-11 09:15:00,252.55,Yes,-7687.5,2024-01-11 15:29:00,Trailing
2024-01-11,NIFTY11JAN2421500CE,SELL,150,200.05,240.06,2024-01-11 09:15:00,146.4,Yes,8047.5,2024-01-11 15:29:00,Trailing
2024-01-11,NIFTY11JAN2421500PE,SELL,150,8.8,10.56,2024-01-11 09:15:00,0.05,Yes,1312.5,2024-01-11 15:29:00,Trailing
2024-01-11,DAILY_TOTAL,,900,507.65,609.18,,452.4,,8287.5,,Trailing
2024-01-12,NIFTY18JAN2421750CE,SELL,150,115.0,138.0,2024-01-12 09:15:00,286.2,Yes,-25680.0,2024-01-12 14:38:00,
2024-01-12,NIFTY18JAN2421750PE,SELL,150,165.0,198.0,2024-01-12 09:15:00,63.95,Yes,15157.5,2024-01-12 14:38:00,
2024-01-12,NIFTY18JAN2421950CE,SELL,150,56.35,67.62,2024-01-12 09:15:00,148.6,Yes,-13837.5,2024-01-12 14:38:00,
2024-01-12,NIFTY18JAN2421950PE,SELL,150,276.8,332.16,2024-01-12 09:15:00,126.25,Yes,22582.5,2024-01-12 14:38:00,
2024-01-12,NIFTY18JAN2421550CE,SELL,150,240.0,288.0,2024-01-12 09:15:00,457.35,Yes,-32602.5,2024-01-12 14:38:00,
2024-01-12,NIFTY18JAN2421550PE,SELL,150,70.05,84.05999999999999,2024-01-12 09:15:00,32.55,Yes,5625.0,2024-01-12 14:38:00,Trailing
2024-01-12,DAILY_TOTAL,,900,923.2,1107.84,,1114.9,,-28755.0,,Trailing
2024-01-15,NIFTY18JAN2422050CE,SELL,150,114.95,137.94,2024-01-15 09:15:00,152.5,Yes,-5632.5,2024-01-15 15:29:00,Trailing
2024-01-15,NIFTY18JAN2422050PE,SELL,150,129.55,155.46,2024-01-15 09:15:00,76.2,Yes,8002.5,2024-01-15 15:29:00,Trailing
2024-01-15,NIFTY18JAN2422250CE,SELL,150,60.0,72.0,2024-01-15 09:15:00,51.35,Yes,1297.5,2024-01-15 15:29:00,Trailing
2024-01-15,NIFTY18JAN2422250PE,SELL,150,247.65,297.18,2024-01-15 09:15:00,174.95,Yes,10905.0,2024-01-15 15:29:00,Trailing
2024-01-15,NIFTY18JAN2421850CE,SELL,150,249.75,299.7,2024-01-15 09:15:00,310.0,Yes,-9037.5,2024-01-15 15:29:00,Trailing
2024-01-15,NIFTY18JAN2421850PE,SELL,150,65.25,78.3,2024-01-15 09:15:00,33.25,Yes,4800.0,2024-01-15 15:29:00,Trailing
2024-01-15,DAILY_TOTAL,,900,867.15,1040.58,,798.25,,10335.0,,Trailing
2024-01-16,NIFTY18JAN2422050CE,SELL,150,154.65,185.58,2024-01-16 09:15:00,74.95,Yes,11955.0,2024-01-16 15:29:00,Trailing
2024-01-16,NIFTY18JAN2422050PE,SELL,150,92.0,110.39999999999999,2024-01-16 09:15:00,98.2,Yes,-930.0,2024-01-16 15:29:00,Trailing
2024-01-16,NIFTY18JAN2422250CE,SELL,150,47.2,56.64,2024-01-16 09:15:00,16.25,Yes,4642.5,2024-01-16 15:29:00,Trailing
2024-01-16,NIFTY18JAN2422250PE,SELL,150,211.55,253.86,2024-01-16 09:15:00,243.75,Yes,-4830.0,2024-01-16 15:29:00,Trailing
2024-01-16,NIFTY18JAN2421850CE,SELL,150,262.15,314.58,2024-01-16 09:15:00,206.85,Yes,8295.0,2024-01-16 15:29:00,Trailing
2024-01-16,NIFTY18JAN2421850PE,SELL,150,33.75,40.5,2024-01-16 09:15:00,31.15,Yes,390.0,2024-01-16 15:29:00,Trailing
2024-01-16,DAILY_TOTAL,,900,801.3,961.56,,671.15,,19522.5,,Trailing
2024-01-17,NIFTY18JAN2421850CE,SELL,150,42.85,51.42,2024-01-17 09:15:00,28.0,Yes,2227.5,2024-01-17 12:02:00,
2024-01-17,NIFTY18JAN2421850PE,SELL,150,137.0,164.4,2024-01-17 09:15:00,216.75,Yes,-11962.5,2024-01-17 12:02:00,
2024-01-17,NIFTY18JAN2422050CE,SELL,150,15.2,18.24,2024-01-17 09:15:00,8.8,Yes,960.0,2024-01-17 12:02:00,
2024-01-17,NIFTY18JAN2422050PE,SELL,150,249.0,298.8,2024-01-17 09:15:00,395.7,Yes,-22005.0,2024-01-17 12:02:00,
2024-01-17,NIFTY18JAN2421650CE,SELL,150,194.5,233.39999999999998,2024-01-17 09:15:00,99.95,Yes,14182.5,2024-01-17 12:02:00,
2024-01-17,NIFTY18JAN2421650PE,SELL,150,54.55,65.46,2024-01-17 09:15:00,88.3,Yes,-5062.5,2024-01-17 12:02:00,Trailing
2024-01-17,DAILY_TOTAL,,900,693.1,831.72,,837.5,,-21660.0,,Trailing
2024-01-18,NIFTY18JAN2421450CE,SELL,150,60.15,72.17999999999999,2024-01-18 09:15:00,12.15,Yes,7200.0,2024-01-18 15:29:00,Trailing
2024-01-18,NIFTY18JAN2421450PE,SELL,150,68.95,82.74,2024-01-18 09:15:00,0.05,Yes,10335.0,2024-01-18 15:29:00,Trailing
2024-01-18,NIFTY18JAN2421650CE,SELL,150,14.7,17.639999999999997,2024-01-18 09:15:00,0.05,Yes,2197.5,2024-01-18 15:29:00,Trailing
2024-01-18,NIFTY18JAN2421650PE,SELL,150,209.0,250.79999999999998,2024-01-18 09:15:00,187.5,Yes,3225.0,2024-01-18 15:29:00,Trailing
2024-01-18,NIFTY18JAN2421250CE,SELL,150,208.8,250.56,2024-01-18 09:15:00,212.25,Yes,-517.5,2024-01-18 15:29:00,Trailing
2024-01-18,NIFTY18JAN2421250PE,SELL,150,15.0,18.0,2024-01-18 09:15:00,0.05,Yes,2242.5,2024-01-18 15:29:00,Trailing
2024-01-18,DAILY_TOTAL,,900,576.6,691.92,,412.05,,24682.5,,Trailing
2024-01-19,NIFTY25JAN2421650CE,SELL,150,140.0,168.0,2024-01-19 09:15:00,163.0,Yes,-3450.0,2024-01-19 15:29:00,Trailing
2024-01-19,NIFTY25JAN2421650PE,SELL,150,180.6,216.72,2024-01-19 09:15:00,133.1,Yes,7125.0,2024-01-19 15:29:00,Trailing
2024-01-19,NIFTY25JAN2421850CE,SELL,150,70.0,84.0,2024-01-19 09:15:00,76.55,Yes,-982.5,2024-01-19 15:29:00,Trailing
2024-01-19,NIFTY25JAN2421850PE,SELL,150,301.3,361.56,2024-01-19 09:15:00,245.0,Yes,8445.0,2024-01-19 15:29:00,Trailing
2024-01-19,NIFTY25JAN2421450CE,SELL,150,260.05,312.06,2024-01-19 09:15:00,294.3,Yes,-5137.5,2024-01-19 15:29:00,Trailing
2024-01-19,NIFTY25JAN2421450PE,SELL,150,97.0,116.39999999999999,2024-01-19 09:15:00,63.5,Yes,5025.0,2024-01-19 15:29:00,Trailing
2024-01-19,DAILY_TOTAL,,900,1048.95,1258.74,,975.45,,11025.0,,Trailing
2024-01-23,NIFTY25JAN2421750CE,SELL,150,113.55,136.26,2024-01-23 09:15:00,45.8,Yes,10162.5,2024-01-23 10:43:00,
2024-01-23,NIFTY25JAN2421750PE,SELL,150,111.3,133.56,2024-01-23 09:15:00,239.6,Yes,-19245.0,2024-01-23 10:43:00,
2024-01-23,NIFTY25JAN2421950CE,SELL,150,42.2,50.64,2024-01-23 09:15:00,13.5,Yes,4305.0,2024-01-23 10:43:00,
2024-01-23,NIFTY25JAN2421950PE,SELL,150,223.85,268.62,2024-01-23 09:15:00,409.05,Yes,-27780.0,2024-01-23 10:43:00,
2024-01-23,NIFTY25JAN2421550CE,SELL,150,245.85,295.02,2024-01-23 09:15:00,126.2,Yes,17947.5,2024-01-23 10:43:00,
2024-01-23,NIFTY25JAN2421550PE,SELL,150,45.0,54.0,2024-01-23 09:15:00,120.25,Yes,-11287.5,2024-01-23 10:43:00,Trailing
2024-01-23,DAILY_TOTAL,,900,781.75,938.1,,954.4,,-25897.5,,Trailing
2024-01-20,NIFTY25JAN2421700CE,SELL,150,148.0,177.6,2024-01-20 09:15:00,96.5,Yes,7725.0,2024-01-20 15:29:00,Trailing
2024-01-20,NIFTY25JAN2421700PE,SELL,150,128.0,153.6,2024-01-20 09:15:00,170.35,Yes,-6352.5,2024-01-20 15:29:00,Trailing
2024-01-20,NIFTY25JAN2421900CE,SELL,150,58.65,70.38,2024-01-20 09:15:00,36.15,Yes,3375.0,2024-01-20 15:29:00,Trailing
2024-01-20,NIFTY25JAN2421900PE,SELL,150,225.0,270.0,2024-01-20 09:15:00,308.55,Yes,-12532.5,2024-01-20 15:29:00,Trailing
2024-01-20,NIFTY25JAN2421500CE,SELL,150,279.0,334.8,2024-01-20 09:15:00,202.05,Yes,11542.5,2024-01-20 15:29:00,Trailing
2024-01-20,NIFTY25JAN2421500PE,SELL,150,60.0,72.0,2024-01-20 09:15:00,77.45,Yes,-2617.5,2024-01-20 15:29:00,Trailing
2024-01-20,DAILY_TOTAL,,900,898.65,1078.38,,891.05,,1140.0,,Trailing
2024-01-24,NIFTY25JAN2421200CE,SELL,150,94.2,113.04,2024-01-24 09:15:00,222.35,Yes,-19222.5,2024-01-24 09:56:00,
2024-01-24,NIFTY25JAN2421200PE,SELL,150,112.0,134.4,2024-01-24 09:15:00,49.9,Yes,9315.0,2024-01-24 09:56:00,
2024-01-24,NIFTY25JAN2421400CE,SELL,150,28.35,34.02,2024-01-24 09:15:00,99.6,Yes,-10687.5,2024-01-24 09:56:00,
2024-01-24,NIFTY25JAN2421400PE,SELL,150,225.95,271.14,2024-01-24 09:15:00,126.15,Yes,14970.0,2024-01-24 09:56:00,
2024-01-24,NIFTY25JAN2421000CE,SELL,150,242.25,290.7,2024-01-24 09:15:00,391.6,Yes,-22402.5,2024-01-24 09:56:00,
2024-01-24,NIFTY25JAN2421000PE,SELL,150,47.3,56.76,2024-01-24 09:15:00,18.7,Yes,4290.0,2024-01-24 09:56:00,Trailing
2024-01-24,DAILY_TOTAL,,900,750.05,900.06,,908.3,,-23737.5,,Trailing
2024-01-29,NIFTY01FEB2421500CE,SELL,150,151.0,181.2,2024-01-29 09:15:00,309.05,Yes,-23707.5,2024-01-29 10:00:00,
2024-01-29,NIFTY01FEB2421500PE,SELL,150,221.65,265.98,2024-01-29 09:15:00,108.55,Yes,16965.0,2024-01-29 10:00:00,
2024-01-29,NIFTY01FEB2421700CE,SELL,150,85.1,102.11999999999999,2024-01-29 09:15:00,183.2,Yes,-14715.0,2024-01-29 10:00:00,
2024-01-29,NIFTY01FEB2421700PE,SELL,150,276.35,331.62,2024-01-29 09:15:00,181.55,Yes,14220.0,2024-01-29 10:00:00,
2024-01-29,NIFTY01FEB2421300CE,SELL,150,243.0,291.59999999999997,2024-01-29 09:15:00,462.9,Yes,-32985.0,2024-01-29 10:00:00,
2024-01-29,NIFTY01FEB2421300PE,SELL,150,111.2,133.44,2024-01-29 09:15:00,61.7,Yes,7425.0,2024-01-29 10:00:00,Trailing
2024-01-29,DAILY_TOTAL,,900,1088.3,1305.96,,1306.95,,-32797.5,,Trailing
2024-01-30,NIFTY01FEB2421750CE,SELL,150,199.0,238.79999999999998,2024-01-30 09:15:00,63.95,Yes,20257.5,2024-01-30 15:29:00,Trailing
2024-01-30,NIFTY01FEB2421750PE,SELL,150,140.9,169.08,2024-01-30 09:15:00,265.0,Yes,-18615.0,2024-01-30 15:29:00,Trailing
2024-01-30,NIFTY01FEB2421950CE,SELL,150,118.25,141.9,2024-01-30 09:15:00,25.0,Yes,13987.5,2024-01-30 15:29:00,Trailing
2024-01-30,NIFTY01FEB2421950PE,SELL,150,225.0,270.0,2024-01-30 09:15:00,428.4,Yes,-30510.0,2024-01-30 15:29:00,Trailing
2024-01-30,NIFTY01FEB2421550CE,SELL,150,321.6,385.92,2024-01-30 09:15:00,140.0,Yes,27240.0,2024-01-30 15:29:00,Trailing
2024-01-30,NIFTY01FEB2421550PE,SELL,150,74.85,89.82,2024-01-30 09:15:00,145.0,Yes,-10522.5,2024-01-30 15:29:00,Trailing
2024-01-30,DAILY_TOTAL,,900,1079.6,1295.52,,1067.35,,1837.5,,Trailing
2024-01-25,NIFTY25JAN2421400CE,SELL,150,120.2,144.24,2024-01-25 09:15:00,0.95,Yes,17887.5,2024-01-25 15:30:00,Trailing
2024-01-25,NIFTY25JAN2421400PE,SELL,150,39.95,47.940000000000005,2024-01-25 09:15:00,47.4,Yes,-1117.5,2024-01-25 15:30:00,Trailing
2024-01-25,NIFTY25JAN2421600CE,SELL,150,24.9,29.879999999999995,2024-01-25 09:15:00,0.2,Yes,3705.0,2024-01-25 15:30:00,Trailing
2024-01-25,NIFTY25JAN2421600PE,SELL,150,142.0,170.4,2024-01-25 09:15:00,248.1,Yes,-15915.0,2024-01-25 15:30:00,Trailing
2024-01-25,NIFTY25JAN2421200CE,SELL,150,255.0,306.0,2024-01-25 09:15:00,151.3,Yes,15555.0,2024-01-25 15:30:00,Trailing
2024-01-25,NIFTY25JAN2421200PE,SELL,150,7.0,8.4,2024-01-25 09:15:00,0.05,Yes,1042.5,2024-01-25 15:30:00,Trailing
2024-01-25,DAILY_TOTAL,,900,589.05,706.86,,448.0,,21157.5,,Trailing
2024-02-02,NIFTY08FEB2421950CE,SELL,150,95.8,114.96,2024-02-02 09:15:00,276.05,Yes,-27037.5,2024-02-02 11:38:00,
2024-02-02,NIFTY08FEB2421950PE,SELL,150,210.7,252.83999999999997,2024-02-02 09:15:00,98.3,Yes,16860.0,2024-02-02 11:38:00,
2024-02-02,NIFTY08FEB2422150CE,SELL,150,46.6,55.92,2024-02-02 09:15:00,154.9,Yes,-16245.0,2024-02-02 11:38:00,
2024-02-02,NIFTY08FEB2422150PE,SELL,150,349.1,418.92,2024-02-02 09:15:00,176.2,Yes,25935.0,2024-02-02 11:38:00,
2024-02-02,NIFTY08FEB2421750CE,SELL,150,135.0,162.0,2024-02-02 09:15:00,430.15,Yes,-44272.5,2024-02-02 11:38:00,
2024-02-02,NIFTY08FEB2421750PE,SELL,150,144.95,173.93999999999997,2024-02-02 09:15:00,52.15,Yes,13920.0,2024-02-02 11:38:00,Trailing
2024-02-02,DAILY_TOTAL,,900,982.15,1178.58,,1187.75,,-30840.0,,Trailing
2024-01-31,NIFTY01FEB2421500CE,SELL,150,170.0,204.0,2024-01-31 09:15:00,260.55,Yes,-13582.5,2024-01-31 15:29:00,Trailing
2024-01-31,NIFTY01FEB2421500PE,SELL,150,124.9,149.88,2024-01-31 09:15:00,48.8,Yes,11415.0,2024-01-31 15:29:00,Trailing
2024-01-31,NIFTY01FEB2421700CE,SELL,150,69.0,82.8,2024-01-31 09:15:00,135.0,Yes,-9900.0,2024-01-31 15:29:00,Trailing
2024-01-31,NIFTY01FEB2421700PE,SELL,150,250.05,300.06,2024-01-31 09:15:00,125.95,Yes,18615.0,2024-01-31 15:29:00,Trailing
2024-01-31,NIFTY01FEB2421300CE,SELL,150,300.85,361.02000000000004,2024-01-31 09:15:00,430.95,Yes,-19515.0,2024-01-31 15:29:00,Trailing
2024-01-31,NIFTY01FEB2421300PE,SELL,150,60.6,72.72,2024-01-31 09:15:00,19.0,Yes,6240.0,2024-01-31 15:29:00,Trailing
2024-01-31,DAILY_TOTAL,,900,975.4,1170.48,,1020.25,,-6727.5,,Trailing
2024-02-01,NIFTY01FEB2421750CE,SELL,150,119.65,143.58,2024-02-01 09:15:00,0.05,Yes,17940.0,2024-02-01 15:29:00,Trailing
2024-02-01,NIFTY01FEB2421750PE,SELL,150,120.0,144.0,2024-02-01 09:15:00,52.4,Yes,10140.0,2024-02-01 15:29:00,Trailing
2024-02-01,NIFTY01FEB2421950CE,SELL,150,53.8,64.55999999999999,2024-02-01 09:15:00,0.05,Yes,8062.5,2024-02-01 15:29:00,Trailing
2024-02-01,NIFTY01FEB2421950PE,SELL,150,267.2,320.64,2024-02-01 09:15:00,253.15,Yes,2107.5,2024-02-01 15:29:00,Trailing
2024-02-01,NIFTY01FEB2421550CE,SELL,150,254.85,305.82,2024-02-01 09:15:00,147.25,Yes,16140.0,2024-02-01 15:29:00,Trailing
2024-02-01,NIFTY01FEB2421550PE,SELL,150,40.05,48.059999999999995,2024-02-01 09:15:00,0.05,Yes,6000.0,2024-02-01 15:29:00,Trailing
2024-02-01,DAILY_TOTAL,,900,855.55,1026.66,,452.95,,60390.0,,Trailing
2024-02-05,NIFTY08FEB2421850CE,SELL,150,198.0,237.6,2024-02-05 09:15:00,90.75,Yes,16087.5,2024-02-05 15:29:00,Trailing
2024-02-05,NIFTY08FEB2421850PE,SELL,150,135.15,162.18,2024-02-05 09:15:00,210.05,Yes,-11235.0,2024-02-05 15:29:00,Trailing
2024-02-05,NIFTY08FEB2422050CE,SELL,150,82.0,98.39999999999999,2024-02-05 09:15:00,39.55,Yes,6367.5,2024-02-05 15:29:00,Trailing
2024-02-05,NIFTY08FEB2422050PE,SELL,150,246.15,295.38,2024-02-05 09:15:00,359.75,Yes,-17040.0,2024-02-05 15:29:00,Trailing
2024-02-05,NIFTY08FEB2421650CE,SELL,150,320.05,384.06,2024-02-05 09:15:00,183.75,Yes,20445.0,2024-02-05 15:29:00,Trailing
2024-02-05,NIFTY08FEB2421650PE,SELL,150,66.75,80.1,2024-02-05 09:15:00,106.95,Yes,-6030.0,2024-02-05 15:29:00,Trailing
2024-02-05,DAILY_TOTAL,,900,1048.1,1257.72,,990.8,,8595.0,,Trailing
2024-02-06,NIFTY08FEB2421750CE,SELL,150,138.8,166.56,2024-02-06 09:15:00,226.05,Yes,-13087.5,2024-02-06 15:20:00,Trailing
2024-02-06,NIFTY08FEB2421750PE,SELL,150,153.0,183.6,2024-02-06 09:15:00,58.1,Yes,14235.0,2024-02-06 15:20:00,Trailing
2024-02-06,NIFTY08FEB2421950CE,SELL,150,66.95,80.34,2024-02-06 09:15:00,103.2,Yes,-5437.5,2024-02-06 15:20:00,Trailing
2024-02-06,NIFTY08FEB2421950PE,SELL,150,250.35,300.41999999999996,2024-02-06 09:15:00,134.7,Yes,17347.5,2024-02-06 15:20:00,Trailing
2024-02-06,NIFTY08FEB2421550CE,SELL,150,280.15,336.17999999999995,2024-02-06 09:15:00,421.35,Yes,-21180.0,2024-02-06 15:20:00,Trailing
2024-02-06,NIFTY08FEB2421550PE,SELL,150,72.4,86.88000000000001,2024-02-06 09:15:00,22.35,Yes,7507.5,2024-02-06 15:20:00,Trailing
2024-02-06,DAILY_TOTAL,,900,961.65,1153.98,,965.75,,-615.0,,Trailing
2024-02-07,NIFTY08FEB2422000CE,SELL,150,128.0,153.6,2024-02-07 09:15:00,60.95,Yes,10057.5,2024-02-07 15:29:00,Trailing
2024-02-07,NIFTY08FEB2422000PE,SELL,150,109.6,131.51999999999998,2024-02-07 09:15:00,87.0,Yes,3390.0,2024-02-07 15:29:00,Trailing
2024-02-07,NIFTY08FEB2422200CE,SELL,150,36.35,43.62,2024-02-07 09:15:00,10.0,Yes,3952.5,2024-02-07 15:29:00,Trailing
2024-02-07,NIFTY08FEB2422200PE,SELL,150,172.35,206.82,2024-02-07 09:15:00,234.6,Yes,-9337.5,2024-02-07 15:29:00,Trailing
2024-02-07,NIFTY08FEB2421800CE,SELL,150,241.0,289.2,2024-02-07 09:15:00,190.7,Yes,7545.0,2024-02-07 15:29:00,Trailing
2024-02-07,NIFTY08FEB2421800PE,SELL,150,34.0,40.8,2024-02-07 09:15:00,19.35,Yes,2197.5,2024-02-07 15:29:00,Trailing
